id,response,response_no,plot_location,time_taken,conf_level,choice_reason,sample_size,param_value,test_param,p_value,pic_id,pic_name,experiment,difficulty,description
76,FALSE,11,18,58,4,1,30,80_0_1,p_noise_d,NA,1268,plot_large_p_small_n_30_80_0_1_1.png,turk7,2,turk7
76,TRUE,7,7,19,3,1,30,20_0_1,p_noise_d,NA,1261,plot_large_p_small_n_30_20_0_1_3.png,turk7,1,turk7
76,FALSE,3,15,15,3,1,30,20_1_2,p_noise_d,NA,1305,plot_large_p_small_n_30_20_1_2_2.png,turk7,4,turk7
76,FALSE,9,16,17,3,1,30,80_1_2,p_noise_d,NA,1313,plot_large_p_small_n_30_80_1_2_1.png,turk7,4,turk7
76,FALSE,12,19,49,3,1,30,100_0_1,p_noise_d,NA,1271,plot_large_p_small_n_30_100_0_1_1.png,turk7,2,turk7
77,FALSE,9,19,72,3,1,30,80_0_2,p_noise_d,NA,1298,plot_large_p_small_n_30_80_0_2_1.png,turk7,3,turk7
77,TRUE,6,6,12,1,1,30,20_0_2,p_noise_d,NA,1290,plot_large_p_small_n_30_20_0_2_2.png,turk7,1,turk7
77,FALSE,11,9,16,1,1,50,40_1_2,p_noise_d,NA,1323,plot_wasp_30_40_1_2_2.png,turk7,5,turk7
77,FALSE,11,9,57,4,2,30,60_1_1,p_noise_d,NA,1282,plot_large_p_small_n_30_60_1_1_3.png,turk7,4,turk7
77,TRUE,9,9,26,3,1,30,40_0_2,p_noise_d,NA,1292,plot_large_p_small_n_30_40_0_2_1.png,turk7,3,turk7
77,FALSE,6,5,39,4,2,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
77,FALSE,12,20,54,4,1,30,100_1_2,p_noise_d,NA,1316,plot_large_p_small_n_30_100_1_2_1.png,turk7,4,turk7
77,TRUE,6,6,25,5,2,30,10_0_2,p_noise_d,NA,1255,plot_large_p_small_n_30_10_0_2_2.png,turk7,0,turk7
77,FALSE,15,20,39,1,1,30,80_1_1,p_noise_d,NA,1283,plot_large_p_small_n_30_80_1_1_1.png,turk7,4,turk7
77,TRUE,10,10,22,4,1,30,100_0_1,p_noise_d,NA,1272,plot_large_p_small_n_30_100_0_1_2.png,turk7,2,turk7
78,FALSE,4,11,36,4,1,30,60_1_2,p_noise_d,NA,1312,plot_large_p_small_n_30_60_1_2_3.png,turk7,4,turk7
78,FALSE,20,11,102,5,1,30,60_1_2,p_noise_d,NA,1312,plot_large_p_small_n_30_60_1_2_3.png,turk7,4,turk7
78,FALSE,15,11,179,5,2,30,60_1_2,p_noise_d,NA,1312,plot_large_p_small_n_30_60_1_2_3.png,turk7,4,turk7
78,FALSE,9,14,145,5,1,30,60_1_2,p_noise_d,NA,1311,plot_large_p_small_n_30_60_1_2_2.png,turk7,4,turk7
78,FALSE,15,14,74,5,1,30,60_1_2,p_noise_d,NA,1311,plot_large_p_small_n_30_60_1_2_2.png,turk7,4,turk7
78,FALSE,19,11,72,5,1,30,60_1_2,p_noise_d,NA,1312,plot_large_p_small_n_30_60_1_2_3.png,turk7,4,turk7
78,TRUE,17,17,30,5,2,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
78,TRUE,12,12,28,5,1,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
78,FALSE,2,1,13,5,1,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
78,FALSE,1,11,135,5,1,30,60_1_2,p_noise_d,NA,1312,plot_large_p_small_n_30_60_1_2_3.png,turk7,4,turk7
79,TRUE,5,5,87,4,2,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
79,FALSE,15,14,41,3,1,30,60_1_2,p_noise_d,NA,1311,plot_large_p_small_n_30_60_1_2_2.png,turk7,4,turk7
79,FALSE,20,16,47,2,2,30,80_1_2,p_noise_d,NA,1313,plot_large_p_small_n_30_80_1_2_1.png,turk7,4,turk7
79,FALSE,11,9,56,3,2,50,40_1_2,p_noise_d,NA,1323,plot_wasp_30_40_1_2_2.png,turk7,5,turk7
79,FALSE,6,17,35,3,1,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
79,TRUE,14,14,40,4,1,30,10_0_2,p_noise_d,NA,1257,plot_large_p_small_n_30_10_0_2_4.png,turk7,0,turk7
79,TRUE,9,9,61,4,1,30,40_0_2,p_noise_d,NA,1292,plot_large_p_small_n_30_40_0_2_1.png,turk7,3,turk7
79,FALSE,4,15,28,3,2,30,80_1_1,p_noise_d,NA,1285,plot_large_p_small_n_30_80_1_1_3.png,turk7,4,turk7
79,FALSE,20,12,52,3,4,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
79,TRUE,17,17,22,5,1,30,20_0_1,p_noise_d,NA,1259,plot_large_p_small_n_30_20_0_1_1.png,turk7,1,turk7
79,FALSE,3,1,33,3,2,30,100_1_1,p_noise_d,NA,1288,plot_large_p_small_n_30_100_1_1_3.png,turk7,4,turk7
79,FALSE,15,6,31,3,1,30,100_1_1,p_noise_d,NA,1287,plot_large_p_small_n_30_100_1_1_2.png,turk7,4,turk7
80,TRUE,14,14,39,1,1,50,40_1_2,p_noise_d,NA,1322,plot_wasp_30_40_1_2_1.png,turk7,5,turk7
80,FALSE,20,14,82,1,14,30,60_1_2,p_noise_d,NA,1311,plot_large_p_small_n_30_60_1_2_2.png,turk7,4,turk7
80,FALSE,6,5,52,3,1,30,80_0_1,p_noise_d,NA,1270,plot_large_p_small_n_30_80_0_1_3.png,turk7,2,turk7
80,FALSE,20,13,15,3,5,30,100_0_2,p_noise_d,NA,1301,plot_large_p_small_n_30_100_0_2_1.png,turk7,3,turk7
80,FALSE,16,2,21,5,5,30,20_1_1,p_noise_d,NA,1276,plot_large_p_small_n_30_20_1_1_3.png,turk7,4,turk7
80,FALSE,12,5,49,1,12,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
80,TRUE,10,10,23,1,1,30,10_0_1,p_noise_d,NA,1249,plot_large_p_small_n_30_10_0_1_1.png,turk7,0,turk7
80,FALSE,20,12,51,1,1,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
80,FALSE,1,9,44,2,5,30,20_0_2,p_noise_d,NA,1289,plot_large_p_small_n_30_20_0_2_1.png,turk7,1,turk7
81,TRUE,14,14,23,1,2,50,40_1_2,p_noise_d,NA,1322,plot_wasp_30_40_1_2_1.png,turk7,5,turk7
81,FALSE,5,4,43,1,12,30,40_1_2,p_noise_d,NA,1308,plot_large_p_small_n_30_40_1_2_2.png,turk7,4,turk7
81,TRUE,12,12,12,1,2,30,10_0_1,p_noise_d,NA,1252,plot_large_p_small_n_30_10_0_1_4.png,turk7,0,turk7
81,TRUE,17,17,15,1,1,30,40_0_2,p_noise_d,NA,1294,plot_large_p_small_n_30_40_0_2_3.png,turk7,3,turk7
81,FALSE,5,12,28,2,1,30,60_0_2,p_noise_d,NA,1296,plot_large_p_small_n_30_60_0_2_2.png,turk7,3,turk7
81,TRUE,5,5,19,3,2,30,80_0_1,p_noise_d,NA,1270,plot_large_p_small_n_30_80_0_1_3.png,turk7,2,turk7
81,FALSE,20,19,44,1,12,30,100_0_1,p_noise_d,NA,1271,plot_large_p_small_n_30_100_0_1_1.png,turk7,2,turk7
81,FALSE,3,6,45,3,2,30,20_0_2,p_noise_d,NA,1290,plot_large_p_small_n_30_20_0_2_2.png,turk7,1,turk7
81,FALSE,1,12,36,2,1,30,40_1_2,p_noise_d,NA,1307,plot_large_p_small_n_30_40_1_2_1.png,turk7,4,turk7
81,FALSE,20,5,35,1,2,30,20_1_1,p_noise_d,NA,1274,plot_large_p_small_n_30_20_1_1_1.png,turk7,4,turk7
82,FALSE,1,20,48,4,1,30,40_1_2,p_noise_d,NA,1309,plot_large_p_small_n_30_40_1_2_3.png,turk7,4,turk7
83,FALSE,20,13,51,2,1,30,100_0_2,p_noise_d,NA,1301,plot_large_p_small_n_30_100_0_2_1.png,turk7,3,turk7
83,FALSE,1,12,44,2,1,30,40_1_2,p_noise_d,NA,1307,plot_large_p_small_n_30_40_1_2_1.png,turk7,4,turk7
83,TRUE,14,14,32,5,1,30,10_0_2,p_noise_d,NA,1257,plot_large_p_small_n_30_10_0_2_4.png,turk7,0,turk7
83,FALSE,1,8,52,3,1,30,80_1_2,p_noise_d,NA,1315,plot_large_p_small_n_30_80_1_2_3.png,turk7,4,turk7
83,FALSE,15,2,36,4,1,50,40_0_2,p_noise_d,NA,1320,plot_wasp_30_40_0_2_2.png,turk7,5,turk7
83,TRUE,5,5,101,3,1,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
83,TRUE,7,7,60,5,1,30,20_0_1,p_noise_d,NA,1261,plot_large_p_small_n_30_20_0_1_3.png,turk7,1,turk7
83,FALSE,1,9,48,3,1,30,40_0_2,p_noise_d,NA,1292,plot_large_p_small_n_30_40_0_2_1.png,turk7,3,turk7
83,FALSE,6,17,31,3,1,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
83,FALSE,14,20,57,5,1,30,60_1_1,p_noise_d,NA,1281,plot_large_p_small_n_30_60_1_1_2.png,turk7,4,turk7
84,TRUE,7,7,25,5,1,30,20_0_1,p_noise_d,NA,1261,plot_large_p_small_n_30_20_0_1_3.png,turk7,1,turk7
84,FALSE,12,1,53,3,1,30,100_1_2,p_noise_d,NA,1318,plot_large_p_small_n_30_100_1_2_3.png,turk7,4,turk7
84,FALSE,7,8,65,4,25,50,40_0_2,p_noise_d,NA,1319,plot_wasp_30_40_0_2_1.png,turk7,5,turk7
84,FALSE,3,15,70,4,1,30,80_1_1,p_noise_d,NA,1285,plot_large_p_small_n_30_80_1_1_3.png,turk7,4,turk7
84,FALSE,1,16,20,5,3,30,100_0_2,p_noise_d,NA,1302,plot_large_p_small_n_30_100_0_2_2.png,turk7,3,turk7
84,TRUE,6,6,19,5,12,30,10_0_2,p_noise_d,NA,1256,plot_large_p_small_n_30_10_0_2_3.png,turk7,0,turk7
84,FALSE,10,17,70,4,3,30,40_0_2,p_noise_d,NA,1294,plot_large_p_small_n_30_40_0_2_3.png,turk7,3,turk7
84,FALSE,6,15,31,4,1,30,80_0_1,p_noise_d,NA,1269,plot_large_p_small_n_30_80_0_1_2.png,turk7,2,turk7
84,FALSE,4,11,24,3,3,30,40_0_2,p_noise_d,NA,1293,plot_large_p_small_n_30_40_0_2_2.png,turk7,3,turk7
84,TRUE,14,14,49,3,1,30,60_1_2,p_noise_d,NA,1310,plot_large_p_small_n_30_60_1_2_1.png,turk7,4,turk7
84,TRUE,10,10,47,5,1,30,100_0_1,p_noise_d,NA,1272,plot_large_p_small_n_30_100_0_1_2.png,turk7,2,turk7
84,TRUE,15,15,33,4,1,30,100_0_1,p_noise_d,NA,1273,plot_large_p_small_n_30_100_0_1_3.png,turk7,2,turk7
85,FALSE,6,18,61,1,1,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
85,TRUE,9,9,19,1,1,30,20_0_2,p_noise_d,NA,1289,plot_large_p_small_n_30_20_0_2_1.png,turk7,1,turk7
85,FALSE,2,15,52,2,2,30,20_1_2,p_noise_d,NA,1305,plot_large_p_small_n_30_20_1_2_2.png,turk7,4,turk7
85,FALSE,8,16,97,1,2,30,100_0_2,p_noise_d,NA,1302,plot_large_p_small_n_30_100_0_2_2.png,turk7,3,turk7
85,FALSE,7,20,55,2,1,30,80_1_1,p_noise_d,NA,1283,plot_large_p_small_n_30_80_1_1_1.png,turk7,4,turk7
85,TRUE,2,2,17,1,2,30,10_0_2,p_noise_d,NA,1258,plot_large_p_small_n_30_10_0_2_5.png,turk7,0,turk7
85,FALSE,6,1,56,2,1,30,100_1_1,p_noise_d,NA,1288,plot_large_p_small_n_30_100_1_1_3.png,turk7,4,turk7
85,TRUE,10,10,51,1,2,30,40_0_1,p_noise_d,NA,1262,plot_large_p_small_n_30_40_0_1_1.png,turk7,2,turk7
85,FALSE,12,2,41,2,3,50,40_0_2,p_noise_d,NA,1320,plot_wasp_30_40_0_2_2.png,turk7,5,turk7
85,TRUE,17,17,22,1,2,30,40_0_2,p_noise_d,NA,1294,plot_large_p_small_n_30_40_0_2_3.png,turk7,3,turk7
86,FALSE,3,17,63,3,1,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
86,TRUE,12,12,126,3,1,30,10_0_1,p_noise_d,NA,1252,plot_large_p_small_n_30_10_0_1_4.png,turk7,0,turk7
86,FALSE,5,14,128,5,1,50,40_1_2,p_noise_d,NA,1322,plot_wasp_30_40_1_2_1.png,turk7,5,turk7
86,TRUE,7,7,24,1,1,30,20_0_1,p_noise_d,NA,1261,plot_large_p_small_n_30_20_0_1_3.png,turk7,1,turk7
86,TRUE,11,11,42,4,2,30,60_0_2,p_noise_d,NA,1295,plot_large_p_small_n_30_60_0_2_1.png,turk7,3,turk7
86,TRUE,17,17,26,2,2,30,40_0_2,p_noise_d,NA,1294,plot_large_p_small_n_30_40_0_2_3.png,turk7,3,turk7
86,FALSE,13,15,77,5,2,30,80_0_1,p_noise_d,NA,1269,plot_large_p_small_n_30_80_0_1_2.png,turk7,2,turk7
86,FALSE,5,14,73,4,2,30,60_1_2,p_noise_d,NA,1310,plot_large_p_small_n_30_60_1_2_1.png,turk7,4,turk7
86,FALSE,15,12,144,4,2,30,40_1_1,p_noise_d,NA,1277,plot_large_p_small_n_30_40_1_1_1.png,turk7,4,turk7
86,FALSE,20,16,102,4,2,30,80_1_2,p_noise_d,NA,1313,plot_large_p_small_n_30_80_1_2_1.png,turk7,4,turk7
87,FALSE,20,13,98,2,2,30,100_0_2,p_noise_d,NA,1301,plot_large_p_small_n_30_100_0_2_1.png,turk7,3,turk7
87,TRUE,5,5,51,1,1,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
87,TRUE,2,2,58,3,2,30,10_0_2,p_noise_d,NA,1258,plot_large_p_small_n_30_10_0_2_5.png,turk7,0,turk7
87,TRUE,1,1,24,1,1,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
87,FALSE,11,14,92,3,12,30,60_1_2,p_noise_d,NA,1310,plot_large_p_small_n_30_60_1_2_1.png,turk7,4,turk7
87,FALSE,1,10,115,2,1,30,60_1_1,p_noise_d,NA,1280,plot_large_p_small_n_30_60_1_1_1.png,turk7,4,turk7
87,FALSE,10,11,63,2,1,30,40_0_2,p_noise_d,NA,1293,plot_large_p_small_n_30_40_0_2_2.png,turk7,3,turk7
87,FALSE,5,14,88,2,2,50,40_1_2,p_noise_d,NA,1322,plot_wasp_30_40_1_2_1.png,turk7,5,turk7
87,TRUE,5,5,36,1,1,30,80_0_1,p_noise_d,NA,1270,plot_large_p_small_n_30_80_0_1_3.png,turk7,2,turk7
87,FALSE,11,8,53,2,2,30,40_1_1,p_noise_d,NA,1279,plot_large_p_small_n_30_40_1_1_3.png,turk7,4,turk7
88,TRUE,20,20,43,2,134,30,100_0_2,p_noise_d,NA,1303,plot_large_p_small_n_30_100_0_2_3.png,turk7,3,turk7
88,TRUE,10,10,28,2,13,30,40_0_1,p_noise_d,NA,1262,plot_large_p_small_n_30_40_0_1_1.png,turk7,2,turk7
88,FALSE,9,20,34,2,13,30,80_0_2,p_noise_d,NA,1300,plot_large_p_small_n_30_80_0_2_3.png,turk7,3,turk7
88,TRUE,9,9,22,1,1,30,20_0_2,p_noise_d,NA,1289,plot_large_p_small_n_30_20_0_2_1.png,turk7,1,turk7
88,FALSE,17,2,22,2,3,30,20_1_1,p_noise_d,NA,1276,plot_large_p_small_n_30_20_1_1_3.png,turk7,4,turk7
88,FALSE,20,8,39,3,3,50,40_0_2,p_noise_d,NA,1319,plot_wasp_30_40_0_2_1.png,turk7,5,turk7
88,FALSE,1,3,33,2,134,30,80_1_2,p_noise_d,NA,1314,plot_large_p_small_n_30_80_1_2_2.png,turk7,4,turk7
88,FALSE,2,9,29,2,1,30,40_0_1,p_noise_d,NA,1263,plot_large_p_small_n_30_40_0_1_2.png,turk7,2,turk7
88,TRUE,14,14,29,1,13,30,10_0_2,p_noise_d,NA,1257,plot_large_p_small_n_30_10_0_2_4.png,turk7,0,turk7
88,FALSE,15,8,25,2,13,30,40_1_1,p_noise_d,NA,1279,plot_large_p_small_n_30_40_1_1_3.png,turk7,4,turk7
89,FALSE,19,9,37,2,2,30,100_1_2,p_noise_d,NA,1317,plot_large_p_small_n_30_100_1_2_2.png,turk7,4,turk7
89,FALSE,15,5,29,1,1,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
89,FALSE,6,17,94,1,12,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
89,TRUE,2,2,38,1,1,30,10_0_2,p_noise_d,NA,1258,plot_large_p_small_n_30_10_0_2_5.png,turk7,0,turk7
89,FALSE,7,8,56,3,1,50,40_0_2,p_noise_d,NA,1319,plot_wasp_30_40_0_2_1.png,turk7,5,turk7
89,FALSE,1,12,19,3,2,30,60_0_2,p_noise_d,NA,1296,plot_large_p_small_n_30_60_0_2_2.png,turk7,3,turk7
89,TRUE,6,6,57,1,1,30,10_0_1,p_noise_d,NA,1250,plot_large_p_small_n_30_10_0_1_2.png,turk7,0,turk7
89,FALSE,5,16,37,1,2,30,100_0_2,p_noise_d,NA,1302,plot_large_p_small_n_30_100_0_2_2.png,turk7,3,turk7
89,FALSE,19,16,51,2,1,30,80_1_2,p_noise_d,NA,1313,plot_large_p_small_n_30_80_1_2_1.png,turk7,4,turk7
89,TRUE,1,1,38,1,2,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
89,TRUE,10,10,44,3,1,30,40_0_1,p_noise_d,NA,1262,plot_large_p_small_n_30_40_0_1_1.png,turk7,2,turk7
89,FALSE,4,11,51,2,1,30,40_0_2,p_noise_d,NA,1293,plot_large_p_small_n_30_40_0_2_2.png,turk7,3,turk7
89,FALSE,7,1,49,2,2,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
89,TRUE,14,14,34,1,1,30,10_0_2,p_noise_d,NA,1257,plot_large_p_small_n_30_10_0_2_4.png,turk7,0,turk7
89,TRUE,6,6,12,1,1,30,10_0_1,p_noise_d,NA,1250,plot_large_p_small_n_30_10_0_1_2.png,turk7,0,turk7
89,FALSE,10,20,39,2,1,30,60_1_1,p_noise_d,NA,1281,plot_large_p_small_n_30_60_1_1_2.png,turk7,4,turk7
89,FALSE,1,16,24,2,1,30,100_0_2,p_noise_d,NA,1302,plot_large_p_small_n_30_100_0_2_2.png,turk7,3,turk7
89,FALSE,10,18,107,1,1,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
90,FALSE,11,13,13,4,12,30,100_0_2,p_noise_d,NA,1301,plot_large_p_small_n_30_100_0_2_1.png,turk7,3,turk7
90,TRUE,6,6,17,5,13,30,10_0_1,p_noise_d,NA,1250,plot_large_p_small_n_30_10_0_1_2.png,turk7,0,turk7
90,FALSE,6,11,57,4,13,30,60_0_2,p_noise_d,NA,1295,plot_large_p_small_n_30_60_0_2_1.png,turk7,3,turk7
90,FALSE,15,8,18,4,12,50,40_0_2,p_noise_d,NA,1319,plot_wasp_30_40_0_2_1.png,turk7,5,turk7
90,FALSE,15,12,32,4,1,30,40_1_1,p_noise_d,NA,1277,plot_large_p_small_n_30_40_1_1_1.png,turk7,4,turk7
90,TRUE,7,7,15,4,12,30,20_0_1,p_noise_d,NA,1261,plot_large_p_small_n_30_20_0_1_3.png,turk7,1,turk7
90,FALSE,11,18,11,3,12,30,80_0_1,p_noise_d,NA,1268,plot_large_p_small_n_30_80_0_1_1.png,turk7,2,turk7
90,FALSE,5,1,17,3,12,30,100_1_2,p_noise_d,NA,1318,plot_large_p_small_n_30_100_1_2_3.png,turk7,4,turk7
90,TRUE,10,10,25,3,15,30,40_0_1,p_noise_d,NA,1262,plot_large_p_small_n_30_40_0_1_1.png,turk7,2,turk7
90,FALSE,18,3,12,3,12,30,80_1_2,p_noise_d,NA,1314,plot_large_p_small_n_30_80_1_2_2.png,turk7,4,turk7
91,TRUE,15,15,35,2,1,30,100_0_1,p_noise_d,NA,1273,plot_large_p_small_n_30_100_0_1_3.png,turk7,2,turk7
91,TRUE,11,11,60,3,1,30,40_0_2,p_noise_d,NA,1293,plot_large_p_small_n_30_40_0_2_2.png,turk7,3,turk7
91,TRUE,5,5,42,1,1,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
91,FALSE,5,15,67,3,1,30,20_1_2,p_noise_d,NA,1306,plot_large_p_small_n_30_20_1_2_3.png,turk7,4,turk7
91,TRUE,7,7,29,1,1,30,20_0_1,p_noise_d,NA,1261,plot_large_p_small_n_30_20_0_1_3.png,turk7,1,turk7
91,FALSE,3,15,61,2,1,30,80_1_1,p_noise_d,NA,1285,plot_large_p_small_n_30_80_1_1_3.png,turk7,4,turk7
91,TRUE,6,6,20,1,1,30,10_0_1,p_noise_d,NA,1250,plot_large_p_small_n_30_10_0_1_2.png,turk7,0,turk7
91,FALSE,8,1,71,4,1,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
91,TRUE,20,20,50,3,1,30,100_0_2,p_noise_d,NA,1303,plot_large_p_small_n_30_100_0_2_3.png,turk7,3,turk7
91,FALSE,20,19,34,2,13,30,100_0_1,p_noise_d,NA,1271,plot_large_p_small_n_30_100_0_1_1.png,turk7,2,turk7
91,FALSE,15,14,92,1,1,30,60_1_2,p_noise_d,NA,1311,plot_large_p_small_n_30_60_1_2_2.png,turk7,4,turk7
92,FALSE,11,8,41,5,1,30,100_1_1,p_noise_d,NA,1286,plot_large_p_small_n_30_100_1_1_1.png,turk7,4,turk7
92,FALSE,2,1,43,5,1,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
92,TRUE,13,13,14,5,1,30,10_0_2,p_noise_d,NA,1254,plot_large_p_small_n_30_10_0_2_1.png,turk7,0,turk7
92,FALSE,6,15,35,5,1,30,80_1_1,p_noise_d,NA,1285,plot_large_p_small_n_30_80_1_1_3.png,turk7,4,turk7
92,TRUE,6,6,61,5,1,30,20_0_2,p_noise_d,NA,1290,plot_large_p_small_n_30_20_0_2_2.png,turk7,1,turk7
92,FALSE,6,10,13,5,1,30,100_0_1,p_noise_d,NA,1272,plot_large_p_small_n_30_100_0_1_2.png,turk7,2,turk7
92,FALSE,16,13,21,5,1,30,40_1_1,p_noise_d,NA,1278,plot_large_p_small_n_30_40_1_1_2.png,turk7,4,turk7
92,FALSE,5,18,18,5,1,30,80_0_1,p_noise_d,NA,1268,plot_large_p_small_n_30_80_0_1_1.png,turk7,2,turk7
92,TRUE,11,11,17,5,1,30,40_0_2,p_noise_d,NA,1293,plot_large_p_small_n_30_40_0_2_2.png,turk7,3,turk7
92,FALSE,1,12,43,4,1,30,60_0_2,p_noise_d,NA,1296,plot_large_p_small_n_30_60_0_2_2.png,turk7,3,turk7
93,TRUE,9,9,29,3,1,30,20_0_2,p_noise_d,NA,1289,plot_large_p_small_n_30_20_0_2_1.png,turk7,1,turk7
93,TRUE,18,18,172,4,1,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
93,FALSE,20,19,41,3,2,30,100_0_1,p_noise_d,NA,1271,plot_large_p_small_n_30_100_0_1_1.png,turk7,2,turk7
93,TRUE,14,14,34,3,13,30,10_0_2,p_noise_d,NA,1257,plot_large_p_small_n_30_10_0_2_4.png,turk7,0,turk7
93,TRUE,20,20,100,3,1,30,100_0_2,p_noise_d,NA,1303,plot_large_p_small_n_30_100_0_2_3.png,turk7,3,turk7
93,FALSE,4,10,101,4,2,30,20_1_2,p_noise_d,NA,1304,plot_large_p_small_n_30_20_1_2_1.png,turk7,4,turk7
93,TRUE,17,17,69,2,1,30,40_0_2,p_noise_d,NA,1294,plot_large_p_small_n_30_40_0_2_3.png,turk7,3,turk7
93,FALSE,18,8,35,3,1,30,80_1_2,p_noise_d,NA,1315,plot_large_p_small_n_30_80_1_2_3.png,turk7,4,turk7
93,FALSE,19,2,32,3,1,50,40_0_2,p_noise_d,NA,1320,plot_wasp_30_40_0_2_2.png,turk7,5,turk7
93,FALSE,5,14,189,3,2,30,60_1_2,p_noise_d,NA,1310,plot_large_p_small_n_30_60_1_2_1.png,turk7,4,turk7
94,TRUE,13,13,19,4,1,30,10_0_1,p_noise_d,NA,1253,plot_large_p_small_n_30_10_0_1_5.png,turk7,0,turk7
94,FALSE,11,9,47,3,1,50,40_1_2,p_noise_d,NA,1323,plot_wasp_30_40_1_2_2.png,turk7,5,turk7
94,FALSE,10,5,39,3,5,30,20_1_1,p_noise_d,NA,1275,plot_large_p_small_n_30_20_1_1_2.png,turk7,4,turk7
94,FALSE,5,9,45,4,1,30,40_0_2,p_noise_d,NA,1292,plot_large_p_small_n_30_40_0_2_1.png,turk7,3,turk7
94,TRUE,15,15,20,4,1,30,60_0_2,p_noise_d,NA,1297,plot_large_p_small_n_30_60_0_2_3.png,turk7,3,turk7
94,TRUE,5,5,26,4,1,30,80_0_1,p_noise_d,NA,1270,plot_large_p_small_n_30_80_0_1_3.png,turk7,2,turk7
94,FALSE,2,20,47,3,1,30,100_1_2,p_noise_d,NA,1316,plot_large_p_small_n_30_100_1_2_1.png,turk7,4,turk7
94,FALSE,9,13,52,3,1,30,40_1_1,p_noise_d,NA,1278,plot_large_p_small_n_30_40_1_1_2.png,turk7,4,turk7
94,FALSE,12,6,34,3,1,30,20_0_2,p_noise_d,NA,1290,plot_large_p_small_n_30_20_0_2_2.png,turk7,1,turk7
94,TRUE,18,18,29,4,1,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
95,FALSE,15,12,28,5,1,30,40_1_1,p_noise_d,NA,1277,plot_large_p_small_n_30_40_1_1_1.png,turk7,4,turk7
95,FALSE,20,6,33,3,2,30,10_0_2,p_noise_d,NA,1255,plot_large_p_small_n_30_10_0_2_2.png,turk7,0,turk7
95,TRUE,14,14,31,5,1,50,40_1_2,p_noise_d,NA,1322,plot_wasp_30_40_1_2_1.png,turk7,5,turk7
95,FALSE,16,17,15,2,1,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
95,FALSE,20,19,30,5,1,30,100_0_1,p_noise_d,NA,1271,plot_large_p_small_n_30_100_0_1_1.png,turk7,2,turk7
95,TRUE,9,9,30,5,1,30,40_0_2,p_noise_d,NA,1292,plot_large_p_small_n_30_40_0_2_1.png,turk7,3,turk7
95,FALSE,16,15,38,5,1,30,80_1_1,p_noise_d,NA,1285,plot_large_p_small_n_30_80_1_1_3.png,turk7,4,turk7
95,FALSE,15,4,23,3,1,30,40_1_2,p_noise_d,NA,1308,plot_large_p_small_n_30_40_1_2_2.png,turk7,4,turk7
95,TRUE,17,17,14,2,2,30,20_0_1,p_noise_d,NA,1259,plot_large_p_small_n_30_20_0_1_1.png,turk7,1,turk7
